title,date,description,amount,hours,subtotal,discount,rate,rate_ptm,rate_nm,rate_wkn,rate_wkd,rate_wth,rate_ftm,omi,east_oak,down,atrium,broadway,meditation,west_oak,jingletown,up,kitchen,meridian,fdd,rcd,hdd,fd,pd,mrd
2158 Rosenberg_Cancellation,2014-12-02,On Broadway Room Rental,50,Flat Fee,50,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2158 Rosenberg Foundation Event,2014-12-02,Set Up & Break Down,50,2,100,,None Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158 Rosenberg Foundation Event,2014-12-02,Standard Cleaning Fee,250,Flat Fee,250,,None Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158 Rosenberg Foundation Event,2014-12-02,On Broadway,295,2.5,737.5,,None Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2159 LIfe is Living,2014-10-10,Standard Cleaning Fee,250,Flat Fee,250,,None Member Weekday Rate - Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2159 LIfe is Living,2014-10-10,On Broadway,295,3,885,0.29,None Member Weekday Rate - Partner Discount,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2159 LIfe is Living,2014-10-10,Set Up & Break Down,50,2.5,125,,None Member Weekday Rate - Partner Discount,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 BK Publishers_LockedDown,2014-11-04,Atrium,195,2,390,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 BK Publishers_LockedDown,2014-11-04,Standard Cleaning Fee,250,Flat Fee,250,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 BK Publishers_LockedDown,2014-11-04,Set Up & Break Down,50,2,100,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 BK Publishers_LockedDown,2014-11-04,Compostables,42.09,Flat Fee,42,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 BK Publishers_LockedDown,2014-11-04,Coffee Service for 100,80,Flat Fee,80,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 OPEN,2014-10-08,Standard Janitorial Fee,250,Flat Fee,250,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160 OPEN,2014-10-08,On Broadway,180,2,360,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2160 OPEN,2014-10-08,Set Up & Break Down,50,2,100,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2161 Amigos_HostTraining,2014-11-19,Sound Tech - a/v equipment set up,40,2,80,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2161 Amigos_HostTraining,2014-11-19,Atrium,110,2,220,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2161 Amigos_HostTraining,2014-11-19,Standard Janitorial Fee,250,Flat Fee,250,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2161 Amigos_HostTraining,2014-11-19,Set Up & Break Down,50,2,100,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162 Housing Consortium,2014-10-30,Large Party Janitorial Fee,400,Flat Fee,400,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162 Housing Consortium,2014-10-30,Coffee Service ($12/thermos),12,3,36,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162 Housing Consortium,2014-10-30,Set Up & Break Down,50,2,100,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162 Housing Consortium,2014-10-30,On Broadway,225,3,675,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2162 Housing Consortium,2014-10-30,A/V Technician,40,3.5,140,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept,2014-12-06,Large Party Janitorial Fee,350,Flat Fee,350,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept_Rev1,2014-12-06,Atrium,180,5,900,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept_Rev1,2014-12-06,On Broadway,255,5,1275,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept_Rev1,2014-12-06,Set Up & Break Down,75,2.5,187.5,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept_Rev1,2014-12-06,Large Party Janitorial Fee,450,Flat Fee,450,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept,2014-12-06,On Broadway,255,5,1275,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2163 Kaiser Emergency Dept,2014-12-06,Set Up & Break Down,75,2.5,187.5,,Part Time Member Weekend Rate,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164 Tides ,2014-12-01,Standard Janitorial Fee,250,Flat Fee,250,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164 Tides ,2014-12-01,On Broadway,295,2,590,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2164 Tides ,2014-12-01,Early Set Up Fee,75,Flat Fee ,75,1,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164 Tides ,2014-12-01,Set Up & Break Down,50,2,100,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164 Tides ,2014-12-01,A/V Technician,40,3.5,140,,Non Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo_Rev1,2014-12-13,Large Party Janitorial Fee,500,Flat Fee,500,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo_Rev1,2014-12-13,Set Up & Break Down,75,4,300,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo_Rev1,2014-12-13,On Broadway,315,5,1575,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo,2014-12-13,Set Up & Break Down,75,4,300,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo_Rev1,2014-12-13,Atrium,140,3,420,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo,2014-12-13,Large Party Janitorial Fee,500,Flat Fee,500,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo,2014-12-13,Weekend Staffing ,30,5,150,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo_Rev1,2014-12-13,Weekend Staffing ,30,5,150,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165 Marie Bernardo,2014-12-13,On Broadway,315,5,1575,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2166 SustainAbility RoundTable,2014-12-04,OMI Gallery,60,2,120,,Full Time Member Weekday Rate,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166 SustainAbility RoundTable,2014-12-04,Set Up & Break Down,30,1.5,45,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166 SustainAbility RoundTable,2014-12-04,A/V Technician,40,,0,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166 SustainAbility RoundTable,2014-12-04,Small Event Janitorial Fee,100,Flat Fee,100,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167 Sandra Lawson,2015-01-17,A/V Technician,40,6,240,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167 Sandra Lawson,2015-01-17,On Broadway,315,4,1260,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2167 Sandra Lawson,2015-01-17,Standard Janitorial Fee,250,Flat Fee,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167 Sandra Lawson,2015-01-17,Set Up & Break Down,75,3,225,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167 Sandra Lawson,2015-01-17,Downtown,95,7,665,1,Non Member Weekend Rate,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2168 PPGBA_OnBroadway,2014-11-20,Set Up & Break Down,50,2,100,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2168 PPGBA_OnBroadway,2014-11-20,On Broadway,225,3,675,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
